1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
1.41E-05,5.85E-01,1.32E-01,7.24E-02,-1.98E-02,-1.94E-02,7.13E-01,-2.02E-03,-2.56E-02,2.61E-01
7.79E-01,-4.24E-07,-7.00E-03,-5.96E-04,-1.29E-01,-8.81E-02,-1.68E-03,2.20E-01,1.77E-03,-6.99E-03
2.02E-01,1.09E-03,1.12E-01,2.10E-01,3.18E-02,9.30E-01,-2.65E-03,1.56E-02,1.50E-01,-1.54E-02
1.51E-04,5.02E-01,1.28E-01,5.55E-01,-1.17E-02,-7.78E-02,1.33E-01,-1.06E-02,-4.35E-02,6.30E-01
3.29E-01,4.00E-04,9.64E-02,1.18E-01,5.15E-02,8.95E-01,-2.29E-03,-5.41E-02,1.20E-01,2.86E-02
5.96E-03,9.06E-02,5.53E-01,5.24E-01,-5.11E-02,4.28E-02,8.22E-02,5.68E-03,2.71E-01,2.33E-01
5.60E-03,6.60E-02,7.89E-01,2.55E-01,-7.08E-02,1.09E-02,1.04E-01,2.29E-03,1.65E-01,1.93E-01
1.04E-02,1.76E-02,9.96E-01,2.30E-02,-1.17E-02,7.01E-03,7.44E-03,6.86E-04,4.45E-02,1.67E-02
4.39E-01,2.51E-06,6.64E-02,-6.24E-03,8.15E-01,-2.70E-02,5.79E-03,6.30E-02,-5.77E-03,3.14E-03
3.89E-03,1.26E-01,4.18E-01,6.64E-01,-4.10E-02,1.60E-02,8.82E-02,2.44E-03,2.06E-01,2.83E-01
9.45E-01,-3.82E-07,-5.92E-03,-2.82E-04,-1.01E-01,-3.89E-02,-1.13E-03,6.18E-02,-9.34E-03,-4.57E-03
2.36E-02,1.16E-02,9.45E-01,5.18E-02,5.80E-02,7.06E-02,-2.64E-02,2.69E-03,2.65E-01,8.28E-03
5.70E-07,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.43E-01,1.22E-05,1.56E-01,-1.41E-02,9.57E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
9.97E-03,1.91E-02,9.93E-01,3.00E-02,-1.89E-02,6.57E-03,1.29E-02,7.94E-04,4.71E-02,2.33E-02
6.74E-07,9.99E-01,1.44E-03,6.66E-03,-1.34E-04,-1.18E-03,1.44E-02,-1.59E-04,-8.82E-04,2.03E-02
8.37E-01,-4.57E-07,-6.76E-03,-8.20E-04,-7.09E-02,-1.26E-01,-1.03E-03,4.54E-01,8.91E-03,-6.22E-03
5.00E-01,1.14E-04,1.71E-01,1.83E-02,4.00E-01,4.03E-01,-7.09E-03,-1.45E-01,3.09E-01,3.97E-02
9.02E-01,-3.98E-07,-6.51E-03,-2.57E-04,-1.21E-01,-3.62E-02,-1.35E-03,5.15E-02,-1.32E-02,-4.90E-03
3.93E-04,3.28E-01,1.09E-01,8.08E-01,-4.62E-03,-8.74E-02,2.30E-02,-1.21E-02,-4.49E-02,4.37E-01
1.96E-01,1.24E-03,1.25E-01,2.18E-01,3.72E-02,9.16E-01,-3.54E-03,1.73E-02,1.92E-01,-1.75E-02
2.86E-01,3.74E-05,2.20E-01,-1.59E-02,8.89E-01,5.41E-02,-6.27E-03,-4.23E-02,1.09E-01,5.61E-03
5.35E-02,7.92E-03,7.64E-01,1.23E-01,1.17E-01,2.20E-01,-3.59E-02,6.33E-03,5.56E-01,9.53E-03
2.91E-01,2.23E-05,1.84E-01,-1.46E-02,9.20E-01,3.03E-02,-2.82E-03,-2.75E-02,6.48E-02,4.08E-03
2.95E-01,3.60E-04,6.59E-02,1.27E-01,1.51E-02,9.38E-01,1.09E-05,-3.31E-02,-9.13E-03,1.95E-02
5.92E-01,-3.34E-07,-5.14E-03,-6.57E-04,-9.71E-03,-1.20E-01,-2.51E-04,7.97E-01,0.00E+00,0.00E+00
8.26E-01,-4.41E-07,-7.12E-03,-6.00E-04,-1.26E-01,-8.65E-02,-1.62E-03,2.07E-01,7.77E-04,-7.02E-03
1.55E-01,2.74E-03,2.78E-01,2.36E-01,8.98E-02,7.25E-01,-1.41E-02,1.58E-02,5.25E-01,-1.32E-02
9.38E-03,1.96E-02,9.93E-01,2.76E-02,-2.28E-02,3.21E-03,1.62E-02,6.17E-04,3.21E-02,2.38E-02
2.45E-03,1.42E-01,1.76E-01,9.40E-01,-9.85E-03,-1.39E-03,2.42E-02,-1.60E-04,7.11E-02,1.41E-01
4.41E-03,6.55E-02,8.28E-01,1.92E-01,-7.83E-02,-6.92E-03,1.25E-01,5.46E-04,8.28E-02,1.85E-01
1.29E-03,1.49E-01,8.76E-02,9.77E-01,1.87E-03,-3.61E-02,-7.04E-03,-4.96E-03,-3.54E-02,4.90E-02
7.14E-03,2.74E-02,9.74E-01,5.06E-02,-4.92E-02,-3.74E-03,4.52E-02,5.10E-04,1.84E-02,5.26E-02
8.95E-01,-4.43E-07,-6.89E-03,-5.18E-04,-1.16E-01,-7.03E-02,-1.42E-03,1.44E-01,-3.44E-03,-6.40E-03
5.66E-04,2.15E-01,6.88E-02,9.18E-01,3.25E-03,-7.70E-02,-2.08E-02,-1.07E-02,-6.95E-02,1.71E-01
5.17E-03,7.70E-02,7.34E-01,3.10E-01,-6.97E-02,1.14E-02,1.12E-01,2.33E-03,1.81E-01,2.24E-01
1.23E-04,5.32E-01,1.19E-01,5.27E-01,-1.08E-02,-7.58E-02,1.34E-01,-1.03E-02,-4.59E-02,6.32E-01
1.82E-01,1.25E-03,1.08E-01,2.30E-01,2.56E-02,9.30E-01,-2.19E-03,2.63E-02,1.32E-01,-2.70E-02
7.04E-03,1.99E-02,9.92E-01,6.39E-03,-3.42E-02,-1.22E-02,2.79E-02,-3.47E-04,-5.00E-02,1.62E-02
7.05E-01,-3.97E-07,-6.28E-03,-7.34E-04,-6.37E-02,-1.29E-01,-9.86E-04,6.48E-01,8.01E-03,-3.50E-03
4.08E-01,3.03E-04,1.49E-01,7.24E-02,1.65E-01,7.15E-01,-6.40E-03,-1.05E-01,2.93E-01,4.39E-02
7.14E-01,-4.02E-07,-6.47E-03,-7.26E-04,-7.98E-02,-1.27E-01,-1.20E-03,6.00E-01,9.32E-03,-4.19E-03
3.33E-03,1.38E-01,3.13E-01,7.88E-01,-2.82E-02,1.12E-02,6.52E-02,1.66E-03,1.67E-01,2.53E-01
7.78E-03,2.71E-02,9.72E-01,5.83E-02,-4.61E-02,1.22E-03,4.07E-02,8.74E-04,4.33E-02,5.43E-02
4.33E-01,6.14E-05,1.99E-01,-4.38E-03,6.74E-01,1.82E-01,-6.82E-03,-1.02E-01,2.40E-01,2.27E-02
5.99E-05,6.12E-01,1.41E-01,3.08E-01,-1.76E-02,-5.18E-02,3.44E-01,-6.75E-03,-3.80E-02,5.89E-01
3.52E-01,3.53E-06,8.47E-02,-7.99E-03,8.91E-01,-2.19E-02,5.28E-03,4.61E-02,-1.62E-02,2.24E-03
2.92E-03,1.45E-01,2.63E-01,8.45E-01,-2.19E-02,3.88E-03,5.33E-02,6.47E-04,1.35E-01,2.33E-01
7.57E-04,1.94E-01,7.79E-02,9.43E-01,2.39E-03,-6.66E-02,-1.38E-02,-9.24E-03,-5.70E-02,1.42E-01
4.33E-03,1.17E-01,3.08E-01,8.08E-01,-2.56E-02,3.94E-02,4.98E-02,5.20E-03,1.96E-01,1.86E-01
4.40E-01,1.20E-04,2.13E-01,8.56E-03,5.19E-01,3.12E-01,-9.48E-03,-1.23E-01,3.28E-01,3.32E-02
7.52E-03,2.38E-02,9.84E-01,3.46E-02,-4.13E-02,-4.53E-03,3.51E-02,3.28E-04,4.59E-03,3.77E-02
7.36E-01,-4.13E-07,-6.71E-03,-7.21E-04,-9.67E-02,-1.23E-01,-1.40E-03,5.14E-01,1.01E-02,-5.29E-03
1.98E-04,4.53E-01,1.21E-01,6.38E-01,-9.18E-03,-8.41E-02,8.45E-02,-1.15E-02,-4.55E-02,5.92E-01
1.02E-02,1.46E-02,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
5.04E-01,9.60E-05,1.73E-01,1.26E-02,4.48E-01,3.53E-01,-6.82E-03,-1.43E-01,2.98E-01,3.69E-02
2.35E-02,1.15E-02,9.46E-01,5.01E-02,5.87E-02,6.96E-02,-2.66E-02,2.61E-03,2.61E-01,7.67E-03
2.35E-01,5.72E-04,7.09E-02,1.65E-01,1.27E-02,9.55E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
8.79E-01,-4.15E-07,-6.77E-03,-3.39E-04,-1.26E-01,-4.58E-02,-1.45E-03,7.29E-02,-1.12E-02,-5.53E-03
9.20E-01,-2.06E-08,6.08E-03,-1.18E-03,1.86E-01,-5.97E-02,1.89E-03,1.44E-01,1.36E-02,-1.21E-03
5.90E-03,6.40E-02,7.91E-01,2.56E-01,-6.95E-02,1.42E-02,9.82E-02,2.61E-03,1.75E-01,1.88E-01
2.08E-03,1.21E-01,1.06E-01,9.87E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
8.77E-04,1.63E-01,6.80E-02,9.55E-01,4.11E-03,-5.54E-02,-1.72E-02,-7.67E-03,-6.38E-02,5.66E-02
7.29E-04,1.79E-01,6.55E-02,9.42E-01,4.20E-03,-6.48E-02,-2.01E-02,-9.00E-03,-6.92E-02,8.92E-02
7.41E-07,9.98E-01,2.94E-03,7.80E-03,-3.60E-04,-1.46E-03,4.27E-02,-1.84E-04,-3.67E-04,2.76E-02
5.70E-01,1.30E-06,4.27E-02,-4.16E-03,6.69E-01,-3.95E-02,5.73E-03,9.95E-02,2.10E-03,2.90E-03
7.64E-01,-4.25E-07,-6.95E-03,-6.94E-04,-1.15E-01,-1.12E-01,-1.59E-03,3.79E-01,8.52E-03,-6.54E-03
4.23E-02,9.92E-03,8.10E-01,1.24E-01,8.90E-02,1.81E-01,-3.26E-02,7.09E-03,5.06E-01,1.39E-02
5.36E-03,8.37E-02,6.75E-01,3.78E-01,-6.44E-02,2.00E-02,1.05E-01,3.21E-03,2.17E-01,2.39E-01
8.79E-02,6.10E-03,5.35E-01,2.13E-01,1.11E-01,4.29E-01,-2.77E-02,1.44E-02,6.81E-01,0.00E+00
5.64E-03,1.00E-01,4.12E-01,6.88E-01,-3.64E-02,5.51E-02,6.13E-02,7.11E-03,2.61E-01,2.03E-01
8.46E-03,2.28E-02,9.86E-01,3.95E-02,-3.50E-02,1.30E-03,2.78E-02,6.88E-04,3.20E-02,3.67E-02
6.41E-03,4.55E-02,8.93E-01,1.48E-01,-6.70E-02,5.98E-03,7.95E-02,1.69E-03,1.08E-01,1.26E-01
2.32E-03,1.22E-01,1.22E-01,9.83E-01,-2.07E-03,5.92E-03,4.82E-03,7.96E-04,2.14E-02,2.27E-02
9.00E-07,8.07E-01,2.52E-02,-2.26E-02,-4.41E-03,2.09E-03,5.43E-01,5.75E-04,1.46E-02,-4.80E-02
1.56E-06,9.38E-01,2.00E-02,1.91E-02,-2.95E-03,-4.32E-03,2.87E-01,-4.49E-04,2.16E-03,8.71E-02
6.18E-01,-3.49E-07,-5.41E-03,-6.79E-04,-2.08E-02,-1.23E-01,-4.07E-04,7.74E-01,1.94E-03,-7.28E-04
2.66E-06,5.45E-01,7.56E-02,-6.17E-03,-1.22E-02,-3.97E-03,8.35E-01,0.00E+00,0.00E+00,0.00E+00
1.60E-04,4.20E-01,7.01E-02,7.11E-01,-3.93E-04,-9.20E-02,-1.23E-02,-1.29E-02,-7.11E-02,4.75E-01
1.55E-02,1.41E-02,9.84E-01,3.13E-02,2.20E-02,3.09E-02,-1.26E-02,1.51E-03,1.37E-01,9.60E-03
1.44E-05,5.65E-01,1.37E-01,6.76E-02,-2.08E-02,-1.90E-02,7.33E-01,-1.94E-03,-2.72E-02,2.49E-01
6.87E-01,7.01E-07,2.78E-02,-2.91E-03,5.23E-01,-4.94E-02,4.90E-03,1.27E-01,8.47E-03,1.99E-03
3.09E-03,1.32E-01,2.15E-01,9.07E-01,-1.46E-02,1.59E-02,3.28E-02,2.15E-03,1.15E-01,1.52E-01
1.20E-06,8.68E-01,2.45E-02,-7.50E-03,-4.07E-03,-3.02E-04,4.49E-01,1.98E-04,9.81E-03,1.10E-02
8.28E-01,-4.51E-07,-7.13E-03,-7.16E-04,-1.11E-01,-1.09E-01,-1.50E-03,3.28E-01,6.84E-03,-7.01E-03
4.68E-01,1.97E-04,1.33E-01,5.40E-02,1.84E-01,6.61E-01,-5.27E-03,-1.33E-01,2.59E-01,4.68E-02
4.71E-05,6.25E-01,1.41E-01,2.56E-01,-1.85E-02,-4.52E-02,4.07E-01,-5.79E-03,-3.63E-02,5.48E-01
9.60E-01,-1.82E-07,1.51E-03,-9.06E-04,9.79E-02,-6.35E-02,9.90E-04,1.48E-01,1.05E-02,-2.55E-03
2.70E-04,3.75E-01,9.68E-02,7.60E-01,-3.62E-03,-9.05E-02,1.86E-02,-1.26E-02,-5.55E-02,4.78E-01
7.81E-01,-4.23E-07,-6.99E-03,-5.72E-04,-1.30E-01,-8.30E-02,-1.68E-03,1.97E-01,1.36E-04,-6.93E-03
1.08E-06,9.54E-01,1.39E-02,3.76E-03,-2.18E-03,-1.45E-03,2.50E-01,-7.31E-05,4.83E-03,3.86E-02
1.75E-02,1.27E-02,9.78E-01,3.00E-02,3.61E-02,3.82E-02,-1.87E-02,1.55E-03,1.60E-01,5.54E-03
6.73E-03,3.51E-02,9.43E-01,9.04E-02,-6.00E-02,1.61E-04,6.26E-02,1.02E-03,5.78E-02,8.51E-02
7.67E-03,2.05E-02,9.92E-01,1.62E-02,-3.28E-02,-7.30E-03,2.61E-02,-6.83E-06,-2.03E-02,2.19E-02
7.80E-01,-4.11E-07,-6.88E-03,-4.57E-04,-1.34E-01,-6.19E-02,-1.65E-03,1.17E-01,-6.92E-03,-6.41E-03
4.34E-01,2.24E-06,6.38E-02,-6.09E-03,8.14E-01,-3.01E-02,5.99E-03,7.06E-02,-1.05E-02,2.81E-03
2.10E-05,5.78E-01,1.48E-01,1.02E-01,-2.20E-02,-2.46E-02,6.70E-01,-2.72E-03,-3.16E-02,3.29E-01
7.26E-03,2.97E-02,9.64E-01,6.66E-02,-5.20E-02,-3.56E-04,4.91E-02,8.40E-04,4.20E-02,6.38E-02
6.89E-01,1.35E-06,3.57E-02,-3.19E-03,5.47E-01,-2.91E-02,4.63E-03,7.54E-02,2.15E-02,3.84E-03